id,question_string,query,template_id,entities,relations,temporal,help_out
Q4669,Did the authors of 'A Framework for Self-Optimizing Grids Using P2P Components' also publish 'Attitudes Towards the Use of Mobile Learning: A Case Study from the Gulf Region'?,ASK { <https://dblp.org/rec/conf/dexaw/SchintkeSR03> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/ijim/Al-EmranS15> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/ijim/Al-EmranS15> != <https://dblp.org/rec/conf/dexaw/SchintkeSR03>) },TP35,"[""<https://dblp.org/rec/conf/dexaw/SchintkeSR03>"", ""<https://dblp.org/rec/journals/ijim/Al-EmranS15>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q4670,Did the authors of 'Human-controlled iterative subclustering analysis' also publish a paper in Inf. Softw. Technol.?,ASK { <https://dblp.org/rec/conf/bigdataconf/KaipainenPA17> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/bigdataconf/KaipainenPA17>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Inf. Softw. Technol.' },TP36,"[""<https://dblp.org/rec/conf/bigdataconf/KaipainenPA17>"", ""Inf. Softw. Technol.""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#publishedIn>""]",False,False
Q4671,Did the authors of the publication 'Analytical and Simulation Results for the Stochastic Spatial Fitzhugh-Nagumo Model Neuron' also publish a publication in Intelligent Environments?,ASK { <https://dblp.org/rec/journals/neco/Tuckwell08> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/neco/Tuckwell08>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Intelligent Environments' },TP36,"[""<https://dblp.org/rec/journals/neco/Tuckwell08>"", ""Intelligent Environments""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#publishedIn>""]",False,False
Q4672,Did the authors of 'FPGA Implementation of Viscous Function in a Package for Computational Fluid Dynamics' also publish the publication 'A Structural Adapting Self-organizing Maps Neural Network'?,ASK { <https://dblp.org/rec/conf/ic-nc/MishraHKFOA14> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/isnn/XuZZ07> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/isnn/XuZZ07> != <https://dblp.org/rec/conf/ic-nc/MishraHKFOA14>) },TP35,"[""<https://dblp.org/rec/conf/ic-nc/MishraHKFOA14>"", ""<https://dblp.org/rec/conf/isnn/XuZZ07>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q4673,Was 'csTuner: Scalable Auto-tuning Framework for Complex Stencil Computation on GPUs' published in 2021?,ASK { <https://dblp.org/rec/conf/cluster/SunLYJLDLQ21> <https://dblp.org/rdf/schema#yearOfPublication> '2021' },TP34,"[""<https://dblp.org/rec/conf/cluster/SunLYJLDLQ21>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4674,Was the publication 'Transmission Capacity Allocation in Zonal Electricity Markets' published in the year 2021?,ASK { <https://dblp.org/rec/journals/ior/AravenaLPS21> <https://dblp.org/rdf/schema#yearOfPublication> '2021' },TP34,"[""<https://dblp.org/rec/journals/ior/AravenaLPS21>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4675,Did the authors of 'Perceptual Grouping and Segmentation by Stochastic Clustering' also publish the publication 'Integration of Simulation and Geographic Information Systems: Modeling Traffic Flow on Inland Waterways'?,ASK { <https://dblp.org/rec/conf/cvpr/GdalyahuSW00> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/wsc/BilesSB04> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/wsc/BilesSB04> != <https://dblp.org/rec/conf/cvpr/GdalyahuSW00>) },TP35,"[""<https://dblp.org/rec/conf/cvpr/GdalyahuSW00>"", ""<https://dblp.org/rec/conf/wsc/BilesSB04>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q4676,"Do the authors of 'Theoretical, Qualitative, and Quantitative Analyses of Small-Document Approaches to Resource Selection' have University of Lugano as their primary affiliation?","ASK { <https://dblp.org/rec/journals/tois/MarkovC14> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> 'University of Lugano, Switzerland' }",TP33,"[""<https://dblp.org/rec/journals/tois/MarkovC14>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#primaryAffiliation>""]",False,False
Q4677,Did the authors of the paper 'Remote job entry and output through APL' also publish the paper 'Possibility and necessity integrals'?,ASK { <https://dblp.org/rec/conf/apl/Gujar75> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/fss/CoomanK96> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/fss/CoomanK96> != <https://dblp.org/rec/conf/apl/Gujar75>) },TP35,"[""<https://dblp.org/rec/conf/apl/Gujar75>"", ""<https://dblp.org/rec/journals/fss/CoomanK96>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q4678,Did the authors of the publication 'A decision support engine for video surveillance systems' also publish the paper 'An Evaluation of Web3d Technologies from Developer's and End-User's Point of View'?,ASK { <https://dblp.org/rec/conf/icmcs/AhmedS11> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/seke/CostagliolaMF03> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/seke/CostagliolaMF03> != <https://dblp.org/rec/conf/icmcs/AhmedS11>) },TP35,"[""<https://dblp.org/rec/conf/icmcs/AhmedS11>"", ""<https://dblp.org/rec/conf/seke/CostagliolaMF03>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q4679,"Did the authors of the paper 'A Novel Approach to Visualize a Complete Spectrum of Alpha Diversity: Richness, Evenness and Abundance' also publish a publication in APSIPA?",ASK { <https://dblp.org/rec/conf/worldcist/Amaya-TejeraSZ22> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/worldcist/Amaya-TejeraSZ22>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'APSIPA' },TP36,"[""<https://dblp.org/rec/conf/worldcist/Amaya-TejeraSZ22>"", ""APSIPA""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#publishedIn>""]",False,False
Q4680,Did the authors of 'A Memetic Algorithm for Global Optimization in Chemical Process Synthesis Problems' also publish a paper in Int. J. Appl. Earth Obs. Geoinformation?,ASK { <https://dblp.org/rec/journals/tec/UrselmannBSE11> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/tec/UrselmannBSE11>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Int. J. Appl. Earth Obs. Geoinformation' },TP36,"[""<https://dblp.org/rec/journals/tec/UrselmannBSE11>"", ""Int. J. Appl. Earth Obs. Geoinformation""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#publishedIn>""]",False,False
Q4681,"Do the authors of 'Towards a secure ITS: Overview, challenges and solutions' have University of Franche-Comt\u00E9 as their primary affiliation?","ASK { <https://dblp.org/rec/journals/istr/SleemNC20> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> 'University of Franche-Comt\u00E9, Institut FEMTO-ST, France' }",TP33,"[""<https://dblp.org/rec/journals/istr/SleemNC20>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#primaryAffiliation>""]",False,False
Q4682,Was the publication 'Opportunistic Spectrum Sharing With Limited Feedback in Poisson Cognitive Radio Networks' published in the year 2014?,ASK { <https://dblp.org/rec/journals/twc/WangZ14a> <https://dblp.org/rdf/schema#yearOfPublication> '2014' },TP34,"[""<https://dblp.org/rec/journals/twc/WangZ14a>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4683,Was 'Linear vs Non-Linear Mapping in a Body Machine Interface Based on Electromyographic Signals' published in 2018?,ASK { <https://dblp.org/rec/conf/biorob/PierellaSFCM18> <https://dblp.org/rdf/schema#yearOfPublication> '2018' },TP34,"[""<https://dblp.org/rec/conf/biorob/PierellaSFCM18>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4684,Did the authors of 'Compensatory seeding in networks with varying avaliability of nodes' also publish a paper in the venue BDA?,ASK { <https://dblp.org/rec/conf/asunam/JankowskiMK13> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/asunam/JankowskiMK13>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'BDA' },TP36,"[""<https://dblp.org/rec/conf/asunam/JankowskiMK13>"", ""BDA""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#publishedIn>""]",False,False
Q4685,Did the authors of the publication 'Non-linear adaptive sliding mode switching control with average dwell-time' also publish 'Digital Inpainting'?,ASK { <https://dblp.org/rec/journals/ijsysc/YuZF13> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/IEEEcit/Shih04> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/IEEEcit/Shih04> != <https://dblp.org/rec/journals/ijsysc/YuZF13>) },TP35,"[""<https://dblp.org/rec/journals/ijsysc/YuZF13>"", ""<https://dblp.org/rec/conf/IEEEcit/Shih04>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q4686,Was 'Control Flow Reversal for Adjoint Code Generation' published in 2004?,ASK { <https://dblp.org/rec/conf/scam/NaumannULF04> <https://dblp.org/rdf/schema#yearOfPublication> '2004' },TP34,"[""<https://dblp.org/rec/conf/scam/NaumannULF04>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4687,Was the publication 'Adaptive Rest Condition Potentials: First and Second Order Edge-Preserving Regularization' published in 2002?,ASK { <https://dblp.org/rec/journals/cviu/RiveraM02> <https://dblp.org/rdf/schema#yearOfPublication> '2002' },TP34,"[""<https://dblp.org/rec/journals/cviu/RiveraM02>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4688,Was 'The computation of Gr\u00F6bner bases on a shared memory multiprocessor' published in 1990?,ASK { <https://dblp.org/rec/conf/disco/Vidal90> <https://dblp.org/rdf/schema#yearOfPublication> '1990' },TP34,"[""<https://dblp.org/rec/conf/disco/Vidal90>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4689,Was the publication 'Deep click feature based query merging for robust image recognition' published in the year 2018?,ASK { <https://dblp.org/rec/conf/icimcs/ZhangTY18> <https://dblp.org/rdf/schema#yearOfPublication> '2018' },TP34,"[""<https://dblp.org/rec/conf/icimcs/ZhangTY18>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4690,"Did the authors of 'latent-GLAT: Glancing at Latent Variables for Parallel Text Generation' also publish a paper in the venue International Conference on Intelligent Software Methodologies, Tools, and Techniques?",ASK { <https://dblp.org/rec/journals/corr/abs-2204-02030> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/corr/abs-2204-02030>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'SoMeT' },TP36,"[""<https://dblp.org/rec/journals/corr/abs-2204-02030>"", ""SoMeT""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#publishedIn>""]",False,False
Q4691,Was the paper 'A Deep Pipelined Implementation of Hyperspectral Target Detection Algorithm on FPGA Using HLS' published in the year 2018?,ASK { <https://dblp.org/rec/journals/remotesensing/LeiLZXCWLZL18> <https://dblp.org/rdf/schema#yearOfPublication> '2018' },TP34,"[""<https://dblp.org/rec/journals/remotesensing/LeiLZXCWLZL18>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4692,Was the paper 'Topographic specificity of alpha power during auditory spatial attention' published in the year 2020?,ASK { <https://dblp.org/rec/journals/neuroimage/DengCS20> <https://dblp.org/rdf/schema#yearOfPublication> '2020' },TP34,"[""<https://dblp.org/rec/journals/neuroimage/DengCS20>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4693,"Did the authors of 'A Parallel Boundary Element Method for the Electromagnetic Analysis of Large Structures With Lossy Conductors' also publish a paper in the venue MSM@WWW,MUSE@PKDD/ECML?","ASK { <https://dblp.org/rec/journals/corr/abs-2108-03991> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/corr/abs-2108-03991>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'MSM@WWW,MUSE@PKDD/ECML' }",TP36,"[""<https://dblp.org/rec/journals/corr/abs-2108-03991>"", ""MSM@WWW,MUSE@PKDD/ECML""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#publishedIn>""]",False,False
Q4694,"Was the publication 'An assessment of online instructor e-learning readiness before, during, and after course delivery' published in 2016?",ASK { <https://dblp.org/rec/journals/jche/Gay16> <https://dblp.org/rdf/schema#yearOfPublication> '2016' },TP34,"[""<https://dblp.org/rec/journals/jche/Gay16>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4695,Was the paper 'Multilateral bargaining with concession costs' published in the year 2007?,ASK { <https://dblp.org/rec/journals/jet/CaruanaEQ07> <https://dblp.org/rdf/schema#yearOfPublication> '2007' },TP34,"[""<https://dblp.org/rec/journals/jet/CaruanaEQ07>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4696,Did the authors of the paper 'MORP: makespan optimization for processors with an embedded reconfigurable fabric' also publish a publication in ANSS?,ASK { <https://dblp.org/rec/conf/fpga/GrudnitskyBH14> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/fpga/GrudnitskyBH14>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'ANSS' },TP36,"[""<https://dblp.org/rec/conf/fpga/GrudnitskyBH14>"", ""ANSS""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#publishedIn>""]",False,False
Q4697,Was the publication 'Blockchain-based Proof of Existence (PoE) Framework using Ethereum Smart Contracts' published in the year 2021?,ASK { <https://dblp.org/rec/conf/codaspy/ShawnMLB21> <https://dblp.org/rdf/schema#yearOfPublication> '2021' },TP34,"[""<https://dblp.org/rec/conf/codaspy/ShawnMLB21>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4698,Did the authors of the paper 'Multiresolution Textures from Image Sequences' also publish the publication 'CafeOBJ as a Tool for Behavioral System Verification'?,ASK { <https://dblp.org/rec/journals/cga/OfekSRW97> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/isss2/MoriF02> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/isss2/MoriF02> != <https://dblp.org/rec/journals/cga/OfekSRW97>) },TP35,"[""<https://dblp.org/rec/journals/cga/OfekSRW97>"", ""<https://dblp.org/rec/conf/isss2/MoriF02>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q4699,Did the authors of the paper 'A Simple and General Problem and its Optimal Randomized Online Algorithm Design with Competitive Analysis' also publish the paper 'Fast weak-KAM integrators for separable Hamiltonian systems'?,ASK { <https://dblp.org/rec/journals/corr/Zhang15g> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/moc/BouillardFZ16> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/moc/BouillardFZ16> != <https://dblp.org/rec/journals/corr/Zhang15g>) },TP35,"[""<https://dblp.org/rec/journals/corr/Zhang15g>"", ""<https://dblp.org/rec/journals/moc/BouillardFZ16>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q4700,Did the authors of 'From Reengineering to Process Management - A Longitudinal Study of BPR in a Danish Manufacturing Company' also publish a paper in the venue ACCV (3)?,ASK { <https://dblp.org/rec/conf/hicss/LarsenB01> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/hicss/LarsenB01>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'ACCV (3)' },TP36,"[""<https://dblp.org/rec/conf/hicss/LarsenB01>"", ""ACCV (3)""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#publishedIn>""]",False,False
Q4701,Was the paper 'Bayesian Based Type Discrimination of Web Events' published in the year 2015?,ASK { <https://dblp.org/rec/journals/jwe/MaLXL15> <https://dblp.org/rdf/schema#yearOfPublication> '2015' },TP34,"[""<https://dblp.org/rec/journals/jwe/MaLXL15>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4702,"Did the authors of the paper 'Stakeholders, green manufacturing, and practice performance: empirical evidence from Chinese fashion businesses' also publish the publication 'Criminal prediction using Naive Bayes theory'?",ASK { <https://dblp.org/rec/journals/anor/LiLW20> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/nca/VuralG17> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/nca/VuralG17> != <https://dblp.org/rec/journals/anor/LiLW20>) },TP35,"[""<https://dblp.org/rec/journals/anor/LiLW20>"", ""<https://dblp.org/rec/journals/nca/VuralG17>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q4703,Did the authors of the publication 'Region-based image retrieval with high-level semantics using decision tree learning' also publish 'Identification of noisy dynamical systems with parameter estimation based on Hopfield neural networks'?,ASK { <https://dblp.org/rec/journals/pr/LiuZL08> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/ijon/RuizCH13> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/ijon/RuizCH13> != <https://dblp.org/rec/journals/pr/LiuZL08>) },TP35,"[""<https://dblp.org/rec/journals/pr/LiuZL08>"", ""<https://dblp.org/rec/journals/ijon/RuizCH13>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q4704,Was 'Shift Towards Next Generation Networks (NGNs) for Sustainability: Evidence from an Emerging Economy' published in 2016?,ASK { <https://dblp.org/rec/journals/jcit-igi/RafayK16> <https://dblp.org/rdf/schema#yearOfPublication> '2016' },TP34,"[""<https://dblp.org/rec/journals/jcit-igi/RafayK16>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4705,Was the paper 'Hybrid Cluster Computing Hardware and Software in the LOFAR Radio Telescope' published in the year 2003?,ASK { <https://dblp.org/rec/conf/pdpta/SchaafBV03> <https://dblp.org/rdf/schema#yearOfPublication> '2003' },TP34,"[""<https://dblp.org/rec/conf/pdpta/SchaafBV03>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4706,Did the authors of the publication 'TEFIS: A single access point for conducting multifaceted experiments on heterogeneous test facilities' also publish 'Wireless network channel quality estimation inside reactor building using RSSI measurement of wireless sensor network'?,ASK { <https://dblp.org/rec/journals/cn/YannuzziSSPSMCTBLBOCGAPKZSLJMCJSL14> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/ccece/MeratA09> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/ccece/MeratA09> != <https://dblp.org/rec/journals/cn/YannuzziSSPSMCTBLBOCGAPKZSLJMCJSL14>) },TP35,"[""<https://dblp.org/rec/journals/cn/YannuzziSSPSMCTBLBOCGAPKZSLJMCJSL14>"", ""<https://dblp.org/rec/conf/ccece/MeratA09>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q4707,Did the authors of the publication 'The geometry of rank decompositions of matrix multiplication I: 2x2 matrices' also publish a publication in IEEE Trans. Inf. Forensics Secur.?,ASK { <https://dblp.org/rec/journals/corr/ChiantiniILO16> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/corr/ChiantiniILO16>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Inf. Forensics Secur.' },TP36,"[""<https://dblp.org/rec/journals/corr/ChiantiniILO16>"", ""IEEE Trans. Inf. Forensics Secur.""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#publishedIn>""]",False,False
Q4708,"Did the authors of the publication 'Experiential Instruction of Metacognitive Strategies' also publish 'Mo Piu minority language: data base, first steps and first experiments'?",ASK { <https://dblp.org/rec/conf/hci/HamptonT20> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/sltu/Caelen-HaumontCCDHTLNPRSVVS10> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/sltu/Caelen-HaumontCCDHTLNPRSVVS10> != <https://dblp.org/rec/conf/hci/HamptonT20>) },TP35,"[""<https://dblp.org/rec/conf/hci/HamptonT20>"", ""<https://dblp.org/rec/conf/sltu/Caelen-HaumontCCDHTLNPRSVVS10>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q4709,Was the publication 'Introduction to identity usurpation applied to biometric modalities' published in the year 2014?,ASK { <https://dblp.org/rec/conf/icmcs2/IchahaneCKO14> <https://dblp.org/rdf/schema#yearOfPublication> '2014' },TP34,"[""<https://dblp.org/rec/conf/icmcs2/IchahaneCKO14>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4710,Did the authors of the publication 'Stochastic Geometry-Based Analysis of the Impact of Underlying Uncorrelated IoT Networks on LoRa Coverage' also publish the publication 'Software Defined Adaptive MIMO Visible Light Communications after an Obstruction'?,ASK { <https://dblp.org/rec/journals/access/ChevillonACD22> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/corr/DengK16> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/corr/DengK16> != <https://dblp.org/rec/journals/access/ChevillonACD22>) },TP35,"[""<https://dblp.org/rec/journals/access/ChevillonACD22>"", ""<https://dblp.org/rec/journals/corr/DengK16>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q4711,Did the authors of 'Commanding the Cloud by Moving a Camera Phone' also publish a paper in the venue IEEE International Joint Conference on Neural Networks?,ASK { <https://dblp.org/rec/journals/ijhcr/SpaanenburgZCR10> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/ijhcr/SpaanenburgZCR10>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'IJCNN' },TP36,"[""<https://dblp.org/rec/journals/ijhcr/SpaanenburgZCR10>"", ""IJCNN""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#publishedIn>""]",False,False
Q4712,Was the publication 'Turning Web 20 Social Software into Versatile Collaborative Learning Solutions' published in the year 2008?,ASK { <https://dblp.org/rec/conf/achi/GilletHYS08> <https://dblp.org/rdf/schema#yearOfPublication> '2008' },TP34,"[""<https://dblp.org/rec/conf/achi/GilletHYS08>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4713,Did the authors of the publication 'Stabilization of Nonholonomic Systems Using Isospectral Flows' also publish a publication in ISNN (1)?,ASK { <https://dblp.org/rec/journals/siamco/BlochDK00> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/siamco/BlochDK00>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'ISNN (1)' },TP36,"[""<https://dblp.org/rec/journals/siamco/BlochDK00>"", ""ISNN (1)""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#publishedIn>""]",False,False
Q4714,Was the publication 'GFNet: A Gradient Information Compensation-Based Face Super-Resolution Network' published in the year 2022?,ASK { <https://dblp.org/rec/journals/access/LuoL22> <https://dblp.org/rdf/schema#yearOfPublication> '2022' },TP34,"[""<https://dblp.org/rec/journals/access/LuoL22>""]","[""<https://dblp.org/rdf/schema#yearOfPublication>""]",True,False
Q4715,Did the authors of 'Individual and collective moral influences on intervention in cyberbullying' also publish a paper in the venue Artif. Intell. Law?,ASK { <https://dblp.org/rec/journals/chb/AllisonB17> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/chb/AllisonB17>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Artif. Intell. Law' },TP36,"[""<https://dblp.org/rec/journals/chb/AllisonB17>"", ""Artif. Intell. Law""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#publishedIn>""]",False,False
Q4716,Did the authors of the publication 'Iterative network/channel decoding for the noisy multiple-access relay channel (MARC)' also publish 'Forecasting time series from clustering by a memetic differential fuzzy approach: An application to crime prediction'?,ASK { <https://dblp.org/rec/conf/icassp/VuRD12> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/ssci/RodriguezGR17> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/ssci/RodriguezGR17> != <https://dblp.org/rec/conf/icassp/VuRD12>) },TP35,"[""<https://dblp.org/rec/conf/icassp/VuRD12>"", ""<https://dblp.org/rec/conf/ssci/RodriguezGR17>""]","[""<https://dblp.org/rdf/schema#authoredBy>""]",False,False
Q4717,"Do the authors of 'Verification of ML Systems via Reparameterization' have Oracle Labs, Burlington, MA, USA as their primary affiliation?","ASK { <https://dblp.org/rec/journals/corr/abs-2007-06776> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> 'Oracle Labs, Burlington, MA, USA' }",TP33,"[""<https://dblp.org/rec/journals/corr/abs-2007-06776>""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#primaryAffiliation>""]",False,False
Q4718,Did the authors of the publication 'A Neural Network-Based Joint Prognostic Model for Data Fusion and Remaining Useful Life Prediction' also publish a publication in Intelligent Information Processing?,ASK { <https://dblp.org/rec/journals/tnn/GaoWW21> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/tnn/GaoWW21>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Intelligent Information Processing' },TP36,"[""<https://dblp.org/rec/journals/tnn/GaoWW21>"", ""Intelligent Information Processing""]","[""<https://dblp.org/rdf/schema#authoredBy>"", ""<https://dblp.org/rdf/schema#publishedIn>""]",False,False
